Info 0    [17:56:52.990] Starting TS Server
Info 278  [18:12:0.444] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 50 structureChanged: false Elapsed: 13ms
Info 279  [18:12:0.444] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 280  [18:12:0.551] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 281  [18:12:0.566] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 51 structureChanged: false Elapsed: 15ms
Info 282  [18:12:0.566] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 283  [18:12:0.583] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 284  [18:12:0.596] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 52 structureChanged: false Elapsed: 13ms
Info 285  [18:12:0.596] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 286  [18:12:0.695] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 287  [18:12:0.710] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 53 structureChanged: false Elapsed: 15ms
Info 288  [18:12:0.710] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 289  [18:12:0.847] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 290  [18:12:0.861] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 54 structureChanged: false Elapsed: 14ms
Info 291  [18:12:0.861] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 292  [18:12:1.59] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 293  [18:12:1.73] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 55 structureChanged: false Elapsed: 14ms
Info 294  [18:12:1.73] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 295  [18:12:1.73] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 296  [18:12:1.88] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 56 structureChanged: false Elapsed: 15ms
Info 297  [18:12:1.89] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 298  [18:12:1.95] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 299  [18:12:1.109] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 57 structureChanged: false Elapsed: 14ms
Info 300  [18:12:1.109] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 301  [18:12:1.271] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 302  [18:12:1.289] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 58 structureChanged: false Elapsed: 18ms
Info 303  [18:12:1.289] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 304  [18:12:1.289] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 305  [18:12:1.310] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 59 structureChanged: false Elapsed: 21ms
Info 306  [18:12:1.310] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 307  [18:12:1.385] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 308  [18:12:1.407] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 60 structureChanged: false Elapsed: 22ms
Info 309  [18:12:1.407] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 310  [18:12:1.551] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 311  [18:12:1.569] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 61 structureChanged: false Elapsed: 18ms
Info 312  [18:12:1.569] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 313  [18:12:1.663] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 314  [18:12:1.679] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 62 structureChanged: false Elapsed: 16ms
Info 315  [18:12:1.679] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 316  [18:12:1.783] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 317  [18:12:1.799] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 63 structureChanged: false Elapsed: 16ms
Info 318  [18:12:1.799] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 319  [18:12:6.877] Format host information updated
Info 320  [18:12:7.332] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 321  [18:12:7.380] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 64 structureChanged: false Elapsed: 48ms
Info 322  [18:12:7.380] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 323  [18:12:10.982] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 324  [18:12:11.2] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 65 structureChanged: false Elapsed: 20ms
Info 325  [18:12:11.2] Different program with same set of files:: oldProgram.structureIsReused:: 2
